year,category,oznaka_ceste,road_number,counter_id,naziv,smjer,pgdp,pldp,od,do,section_desc,length_km,brojenje,lat,lon,od_loc,do_loc,length_km_loc,naziv_loc
2022,ZC,ŽC5077,5077,2752,Frkeči,,1768.0,2377.0,LC50140,LC50112,L50140 - L50112,2.4,NAB,45.07493,13.98323,LC50140,LC50112,2.4,Frkeči
2022,ZC,ŽC5079,5079,2760,Laginji,,1418.0,1736.0,LC50113,LC50111,L50113 - L50111,4.4,PAB,,,,,,
2022,ZC,ŽC5094,5094,2943,Donji Zagon,,984.0,1454.0,DC8,LC58083,D8 - L58083,3.9,NAB,45.13663,14.80615,DC8,LC58083,3.9,Donji Zagon
2022,ZC,ŽC5096,5096,2754,Kokuletovica,,5391.0,8604.0,ŽC5175,ŽC5186,Ž5175 - Ž5186,7.7,NAB,45.06228,13.69205,ŽC5175,ŽC5186,7.7,Kokuletovica
2022,ZC,ŽC5103,5103,2835,Salakovci,,2237.0,3044.0,DC66,LC50150,D66 - L50150,4.8,NAB,45.07048,14.09312,DC66,LC50150,4.8,Salakovci
2022,ZC,ŽC5115,5115,3913,Šurida,,11212.0,18013.0,LC50162,Padulj,L50162 - Padulj,1.4,NAB,44.90073,13.83005,LC50162,Padulj,1.4,Šurida
2022,ZC,ŽC5122,5122,4004,Pavićini,,840.0,2729.0,ŽC5119,D. Uvala,Ž5119 - D. Uvala,2.1,NAB,44.92543,14.01665,ŽC5119,D. Uvala,2.1,Pavićini
2022,ZC,ŽC5125,5125,2944,Punat,,5022.0,10064.0,DC102,Stara Baška,D102 - Stara Baška,12.1,NAB,45.03935,14.62588,DC102,Stara Baška,12.1,Punat
2022,ZC,ŽC5126,5126,4112,Oltari,,219.0,360.0,DC8,LC59133,D8 - L59133,14.7,NAB,44.87398,14.98197,DC8,LC59133,14.7,Oltari
2022,ZC,ŽC5126,5126,4223,Krasno,,217.0,306.0,ŽC5140,LC59029,Ž5140 - L59029,0.2,NAB,44.82303,15.04963,ŽC5140,LC59029,0.2,Krasno
2022,ZC,ŽC5128,5128,4221,Podum,,442.0,523.0,LC59034,DC50,L59034 - D50,2.2,NAB,44.8793,15.25558,LC59034,DC50,2.2,Podum
2022,ZC,ŽC5139,5139,4108,Rab,,8494.0,13578.0,LC58105,DC105,L58105 - D105,3.8,NAB,44.761072,14.764098,LC58105,DC105,3.8,Rab
2022,ZC,ŽC5140,5140,4222,Krasno - istok,istok,462.0,638.0,ŽC5126,ŽC5146,Ž5126 - Ž5146,5.7,NAB,44.82017,15.06876,ŽC5126,ŽC5146,5.7,Krasno - istok
2022,ZC,ŽC5155,5155,4220,Perušić zona,,873.0,1161.0,A1,LC59146,A1 - L59146,3.8,NAB,44.66532,15.41913,A1,LC59146,3.8,Perušić zona
2022,ZC,ŽC5165,5165,4932,Gornja Ploča,,155.0,274.0,LC59111,LC59113,L59111 - L59113,2.3,PAB,,,,,,
2022,ZC,ŽC5191,5191,2941,Sunger,,863.0,1022.0,ŽC5068,LC58060,Ž5068 - L58060,5.2,NAB,45.32628,14.81542,ŽC5068,LC58060,5.2,Sunger
2022,ZC,ŽC5191,5191,3035,Jezerane - zapad,zapad,181.0,201.0,ŽC5094,DC23,Ž5094 - D23,25.7,NAB,45.0551,15.20515,ŽC5094,DC23,25.7,Jezerane - zapad
2022,ZC,ŽC5200,5200,3912,Pomer,,2420.0,4997.0,G.A.P.,ŽC5119,G.A.P. - Ž5119,1.1,NAB,44.83612,13.89905,G.A.P.,ŽC5119,1.1,Pomer
2022,ZC,ŽC5203,5203,5007,Malovan,,346.0,526.0,ŽC6009,DC1,Ž6009 - D1,1.1,NAB,44.25507,16.0573,ŽC6009,DC1,1.1,Malovan
2022,ZC,ŽC5205,5205,2911,Mavrinci,,13817.0,14177.0,A6,LC58110,A6 - L58110,4.8,NAB,45.34317,14.50155,A6,LC58110,4.8,Mavrinci
2022,ZC,ŽC5209,5209,2702,Kaštel,,1645.0,2829.0,DC510,LC50012,D510 - L50012,3.2,NAB,45.444182,13.655949,DC510,LC50012,3.2,Kaštel
2022,ZC,ŽC5209,5209,2707,Sveti Ivan,,1660.0,2090.0,LC50015,ŽC5008,L50015 - Ž5008,6.0,NAB,45.373965,13.706021,LC50015,ŽC5008,6.0,Sveti Ivan
2022,ZC,ŽC5209,5209,2719,Vižinada - sjever,sjever,1164.0,1694.0,DC44,ŽC5041,D44 - Ž5041,6.1,PAB,,,,,,
2022,ZC,ŽC5209,5209,2721,Baderna - sjever,sjever,2359.0,3182.0,LC50095,DC48,L50095 - D48,2.7,NAB,45.216,13.75257,LC50095,DC48,2.7,Baderna - sjever
2022,ZC,ŽC5209,5209,2761,Medaki,,3142.0,4454.0,A9,DC75,A9 - D75,1.7,PAB,,,,,,
2022,ZC,ŽC5210,5210,4110,Nova Novalja,,6626.0,19616.0,ŽC5151,DC106,Ž5151 - D106,1.6,NAB,44.54268,14.89708,ŽC5151,DC106,1.6,Nova Novalja
2022,ZC,ŽC5217,5217,4305,Donji Lapac,,394.0,576.0,ŽC5218,ŽC5168,Ž5218 - Ž5168,3.6,PAB,,,,,,
2022,ZC,ŽC5217,5217,4923,Mazin - jug,jug,114.0,176.0,LC59118,DC1,L59118 - D1,21.6,PAB,,,,,,
2022,ZC,ŽC6007,6007,4823,Mazija,,5574.0,8337.0,ŽC6011,G.A.P.,Ž6011 - G.A.P.,1.7,NAB,44.180973,15.273056,ŽC6011,G.A.P.,1.7,Mazija
2022,ZC,ŽC6011,6011,4824,Ninski Stanovi,,3937.0,9258.0,ŽC6004,LC63049,Ž6004 - L63049,5.7,NAB,44.232001,15.191193,ŽC6004,ŽC6007,9.7,Ninski Stanovi
2022,ZC,ŽC6019,6019,4830,Posedarje,,2183.0,3814.0,DC8,ŽC6020,D8 - Ž6020,1.1,NAB,44.20897,15.46382,DC8,ŽC6020,1.1,Posedarje
2022,ZC,ŽC6025,6025,4928,Bilišane,,495.0,1011.0,ŽC6026,LC63082,Ž6026 - L63082,5.9,NAB,44.19113,15.69435,ŽC6026,LC63082,5.9,Bilišane
2022,ZC,ŽC6026,6026,4933,Zelengrad,,218.0,334.0,LC63082,ŽC6025,L63082 - Ž6025,8.8,PAB,,,,,,
2022,ZC,ŽC6027,6027,4926,Buković,,1840.0,2158.0,LC63123,LC63130,L63123 - L63130,1.1,NAB,44.029945,15.638516,LC63123,LC63130,1.1,Buković
2022,ZC,ŽC6040,6040,4812,Zemunik Donji - sjever,sjever,5602.0,7286.0,LC63065,ŽC6011,L63065 - Ž6011,0.9,NAB,44.106901,15.380551,LC63065,ŽC6011,0.9,Zemunik Donji - sjever
2022,ZC,ŽC6042,6042,4826,Galovac,,2860.0,3312.0,ŽC6040,LC63113,Ž6040 - L63113,3.7,NAB,44.0823,15.35648,ŽC6040,LC63113,3.7,Galovac
2022,ZC,ŽC6055,6055,5431,Oklaj,,839.0,1006.0,LC65014,DC6056,L65014 - D6056,2.0,NAB,43.96048,16.07927,LC65014,DC6056,2.0,Oklaj
2022,ZC,ŽC6064,6064,5323,Vrana,,2697.0,4841.0,ŽC6042,LC63180,Ž6042 - L63180,5.0,NAB,43.928897,15.508452,ŽC6042,LC63180,5.0,Vrana
2022,ZC,ŽC6086,6086,5337,Vodice - sjever,sjever,3439.0,5690.0,DC8,ŽC6286,D8 - Ž6286,1.2,NAB,43.77404,15.77287,DC8,ŽC6286,1.2,Vodice - sjever
2022,ZC,ŽC6086,6086,5332,Tribunj,,4016.0,6536.0,ŽC6286,LC65032,Ž6286 - L65032,2.1,NAB,43.75897,15.75415,ŽC6286,LC65032,2.1,Tribunj
2022,ZC,ŽC6092,6092,5432,Radonić,,1154.0,1296.0,DC33,LC65049,D33 - L65049,3.4,NAB,43.77503,16.03707,G.A.P.,LC65049,1.8,Radonić
2022,ZC,ŽC6098,6098,5433,Radošić,,327.0,344.0,LC67057,LC67020,L67057 - L67020,1.9,NAB,43.6047,16.32748,LC67057,LC67020,1.9,Radošić
2022,ZC,ŽC6115,6115,5428,Dugobabe,,660.0,761.0,LC67061,ŽC6113,L67061 - Ž6113,2.0,NAB,43.614968,16.404682,LC67061,ŽC6113,2.0,Dugobabe
2022,ZC,ŽC6126,6126,5330,Rogoznica,,4221.0,7674.0,DC8,Rogozn.,D8 - Rogozn.,1.1,NAB,43.53828,15.96783,DC8,Rogozn.,1.1,Rogoznica
2022,ZC,ŽC6130,6130,5427,Marina - sjever,sjever,1986.0,2441.0,LC67054,DC8,L67054 - D8,2.6,NAB,43.515564,16.108802,LC67055,DC8,0.3,Marina - sjever
2022,ZC,ŽC6133,6133,5425,Pantana,,11480.0,17929.0,ŽC6219,DC126,Ž6219 - D126,1.3,NAB,43.522321,16.263668,ŽC6291,DC126,1.3,Pantana
2022,ZC,ŽC6142,6142,5513,Strožanac,,13751.0,16005.0,DC8,G.A.P.,D8 - G.A.P.,1.9,NAB,43.504931,16.534171,DC8,G.A.P.,1.9,Strožanac
2022,ZC,ŽC6150,6150,5532,Ugljane,,934.0,1181.0,LC67092,DC60,L67092 - D60,1.2,PAB,,,,,,
2022,ZC,ŽC6157,6157,6033,Glavina Donja,,5260.0,5872.0,LC67157,DC60,L67157 - D60,1.2,NAB,43.4416,17.20263,LC67157,DC60,1.2,Glavina Donja
2022,ZC,ŽC6161,6161,5920,Supetar,,2928.0,4782.0,DC113,LC67171,D113 - L67171,5.3,NAB,43.3809,16.5667,DC113,LC67171,5.3,Supetar
2022,ZC,ŽC6166,6166,5925,Omiš,,1546.0,2701.0,DC8,LC67123,D8 - L67123,4.6,NAB,43.44752,16.6945,DC8,LC67123,4.6,Omiš
2022,ZC,ŽC6182,6182,6024,Kamenmost,,4270.0,4953.0,DC60,LC67162,D60 - L67162,2.0,NAB,43.429298,17.198879,DC60,LC67162,2.0,Kamenmost
2022,ZC,ŽC6191,6191,5921,Bol,,368.0,874.0,ŽC6190,DC115,Ž6190 - D115,19.6,NAB,43.2639,16.61397,ŽC6190,DC115,19.6,Bol
2022,ZC,ŽC6199,6199,6025,Gornje Igrane,,149.0,170.0,DC62,DC512,D62 - D512,11.2,NAB,43.236934,17.145951,DC62,DC512,11.2,Gornje Igrane
2022,ZC,ŽC6208,6208,6023,Vrgorac,,1895.0,2045.0,DC62,ŽC6211,D62 - Ž6211,2.3,NAB,43.193037,17.379942,A1,ŽC6211,0.9,Vrgorac
2022,ZC,ŽC6208,6208,6035,Staševica,,1113.0,1311.0,LC69085,ŽC6276,L69085 - Ž6276,6.8,NAB,43.13627,17.43262,LC69085,ŽC6276,6.8,Staševica
2022,ZC,ŽC6209,6209,6034,Orah,,1449.0,1803.0,LC67207,G.P.,L67207 - G.P.,0.7,NAB,43.2161,17.42448,LC67207,G.P.,0.7,Orah
2022,ZC,ŽC6217,6217,6107,Banja,,1773.0,2288.0,DC8,LC69009,D8 - L69009,2.4,NAB,43.04423,17.50217,DC8,LC69009,2.4,Banja
2022,ZC,ŽC6227,6227,6507,Bistrina,,264.0,364.0,LC69088,DC8,L69088 - D8,1.4,NAB,42.87515,17.6999,LC69088,DC8,1.4,Bistrina
2022,ZC,ŽC6228,6228,6508,Trnova,,566.0,763.0,LC69083,LC69068,L69083 - L69068,1.2,NAB,42.80955,17.85758,LC69083,LC69068,1.2,Trnova
2022,ZC,ŽC6238,6238,6606,Cavtat,,5582.0,7932.0,Cavtat,DC8,Cavtat - D8,2.6,NAB,42.57618,18.23395,Cavtat,DC8,2.6,Cavtat
2022,ZC,ŽC6240,6240,6607,Čilipi,,1497.0,2048.0,DC8,LC69054,D8 - L69054,3.4,NAB,42.55265,18.27557,DC8,LC69054,3.4,Čilipi
2022,ZC,ŽC6246,6246,5430,Drniš - zapad,zapad,2565.0,2800.0,LC65027,ŽC6055,L65027 - Ž6055,3.1,NAB,43.85705,16.1479,LC65027,ŽC6055,3.1,Drniš - zapad
2022,ZC,ŽC6253,6253,5508,Klis,,6181.0,6801.0,ŽC6260,LC67074,Ž6260 - L67074,0.9,NAB,43.558157,16.518926,LC67075,LC67074,3.9,Klis
2022,ZC,ŽC6260,6260,5525,Dugopolje - sjever,sjever,4295.0,4763.0,ŽC6145,ŽC6146,Ž6145 - Ž6146,4.8,NAB,43.595529,16.578366,ŽC6145,ŽC6146,4.8,Dugopolje - sjever
2022,ZC,ŽC6260,6260,5529,Bisko,,3730.0,4141.0,ŽC6147,ŽC6148,Ž6147 - Ž6148,2.2,NAB,43.58025,16.68303,ŽC6147,ŽC6148,2.2,Bisko
2022,ZC,ŽC6260,6260,5922,Katuni,,1646.0,2026.0,LC67100,DC39,L67100 - D39,2.44,NAB,43.45863,16.90483,LC67100,DC39,2.44,Katuni
2022,ZC,ŽC6263,6263,5923,Blato na Cetini,,925.0,1170.0,ŽC6260,DC70,Ž6260 - D70,2.8,NAB,43.46562,16.83878,ŽC6260,DC70,2.8,Blato na Cetini
2022,ZC,ŽC6268,6268,6302,Čara,,672.0,1247.0,LC69021,LC69022,L69021 - L69022,1.1,NAB,42.93515,16.94465,LC69021,LC69022,1.1,Čara
2022,ZC,ŽC6276,6276,6009,Baćina,,2179.0,3156.0,LC69003,DC8,L69003 - D8,1.4,NAB,43.067538,17.430759,LC69003,DC8,1.4,Baćina
2022,ZC,ŽC6277,6277,5307,Bilice,,3150.0,4077.0,G.A.P.,LC65040,G.A.P. - L65040,2.9,NAB,43.772393,15.92277,G.A.P.,LC65040,2.9,Bilice
2022,ZC,ŽC6286,6286,5327,Vodice,,10325.0,16249.0,ŽC6086,G.A.P.,Ž6086 - G.A.P.,2.5,NAB,43.762897,15.778421,ŽC6086,G.A.P.,2.5,Vodice
2022,ZC,ŽC6287,6287,5528,Bajagić,,517.0,596.0,ŽC6105,DC219,Ž6105 - D219,8.0,NAB,43.7506,16.671,ŽC6105,DC219,8.0,Bajagić
2022,ZC,ŽC6289,6289,5527,Grab,,1969.0,2158.0,LC67047,DC220,L67047 - D220,1.5,NAB,43.64573,16.75562,LC67047,DC220,1.5,Grab
2022,LC,LC20033,20033,1239,Vularija,,1056.0,1029.0,G.A.P.,LC20028,G.A.P. - L20028,0.6,NAB,46.33413,16.46712,G.A.P.,LC20028,0.6,Vularija
2022,LC,LC20039,20039,1320,Prelog,,3293.0,3508.0,LC20038,LC20067,L20038 - L20067,4.3,NAB,46.3236,16.63718,LC20038,LC20091,2.5,Prelog
2022,LC,LC22010,22010,1140,Ravninsko,,1001.0,1079.0,DC1,DC74,D1 - D74,7.3,PAB,,,,,,
2022,LC,LC22030,22030,1141,Lučelnica,,864.0,889.0,LC22077,ŽC2215,L22077 - Ž2215,3.4,PAB,,,,,,
2022,LC,LC25037,25037,1263,Pešćenica Vinička,,269.0,319.0,LC25036,ŽC2056,L25036 - Ž2056,3.7,PAB,,,,,,
2022,LC,LC25084,25084,1264,Novakovec,,208.0,221.0,DC2,ŽC2052,D2 - Ž2052,4.1,PAB,,,,,,
2022,LC,LC25100,25100,1338,Čukovec,,446.0,460.0,ŽC2079,DC2,Ž2079 - D2,3.0,PAB,,,,,,
2022,LC,LC25150,25150,1252,Ljubešćica - istok,istok,968.0,991.0,DC24,LC25147,D24 - L25147,2.8,NAB,46.16193,16.38968,DC24,LC25147,2.8,Ljubešćica - istok
2022,LC,LC26003,26003,1248,Vukovec,,528.0,530.0,DC22,LC26047,D22 - L26047,2.8,NAB,46.10798,16.4193,DC22,LC26047,2.8,Vukovec
2022,LC,LC26108,26108,1406,Đurđevac - istok,istok,889.0,968.0,LC26107,ŽC2214,L26107 - Ž2214,1.6,PAB,,,,,,
2022,LC,LC26154,26154,1337,Koprivnički Ivanec,,474.0,509.0,ŽC2112,DC20,Ž2112 - D20,3.5,PAB,,,,,,
2022,LC,LC26157,26157,1407,Molve - jug,jug,508.0,599.0,DC210,ŽC2184,D210 - Ž2184,7.3,PAB,,,,,,
2022,LC,LC31039,31039,2057,Paukovec,,584.0,586.0,ŽC3039,LC31105,Ž3039 - L31105,3.5,PAB,,,,,,
2022,LC,LC31075,31075,2139,Žabnica,,371.0,383.0,ŽC3041,LC31074,Ž3041 - L31074,2.9,PAB,,,,,,
2022,LC,LC31102,31102,1952,Stupnički Obrež,,2791.0,2842.0,DC1,LC31103,D1 - L31103,2.6,PAB,,,,,,
2022,LC,LC31108,31108,2058,Martin Breg,,1851.0,1890.0,ŽC3034,LC10162,Ž3034 - L10162,2.0,PAB,,,,,,
2022,LC,LC31178,31178,2059,Deanovec,,993.0,1034.0,ŽC3125,ŽC3127,Ž3125 - Ž3127,5.7,PAB,,,,,,
2022,LC,LC33018,33018,2137,Moslavačka Slatina,,843.0,846.0,M. Slat.,ŽC3124,M. Slat. - Ž3124,7.0,PAB,,,,,,
2022,LC,LC33023,33023,2138,Čaire,,678.0,685.0,LC33025,ŽC3164,L33025 - Ž3164,4.6,PAB,,,,,,
2022,LC,LC33042,33042,3214,Cepeliš,,357.0,399.0,LC33046,LC33197,L33046 - L33197,9.7,PAB,,,,,,
2022,LC,LC33071,33071,3317,Mišinka,,334.0,331.0,LC33070,ŽC3213,L33070 - Ž3213,6.3,NAB,45.492,16.82925,LC33070,ŽC3213,6.3,Mišinka
2022,LC,LC33080,33080,3125,Roknići,,232.0,276.0,ŽC3228,ŽC3229,Ž3228 - Ž3229,9.0,PAB,,,,,,
2022,LC,LC33141,33141,3319,Kozarice,,468.0,474.0,ŽC3124,LC33142,Ž3124 - L33142,3.6,PAB,,,,,,
2022,LC,LC34104,34104,3038,Tounj,,340.0,407.0,ŽC3175,ŽC3220,Ž3175 - Ž3220,11.1,PAB,,,,,,
2022,LC,LC34120,34120,3124,Veljun,,93.0,128.0,LC34122,DC1,L34122 - D1,1.7,PAB,,,,,,
2022,LC,LC34137,34137,3039,Cerovnik,,637.0,863.0,DC23,kraj ceste,D23 - kraj ceste,6.9,PAB,,,,,,
2022,LC,LC37008,37008,2135,Kovačevac,,362.0,370.0,DC28,LC26121,D28 - L26121,3.2,PAB,,,,,,
2022,LC,LC40003,40003,2229,Pitomača Dravska,,1606.0,1652.0,DC2,LC40004,D2 - L40004,6.5,PAB,,,,,,
2022,LC,LC40022,40022,2228,Donje Cjepidlake,,249.0,269.0,Removac,LC37132,Removac - L37132,4.0,PAB,,,,,,
2022,LC,LC40029,40029,2313,Budanica,,369.0,392.0,LC40030,LC40031,L40030 - L40031,0.9,PAB,,,,,,
2022,LC,LC40074,40074,2314,Bukvik,,193.0,204.0,ŽC4070,ŽC4062,Ž4070 - Ž4062,4.3,PAB,,,,,,
2022,LC,LC41059,41059,3529,Frkljevci,,728.0,794.0,DC525,ŽC4185,D525 - Ž4185,2.7,PAB,,,,,,
2022,LC,LC41077,41077,3520,Velika,,751.0,698.0,ŽC4253,ŽC4101,Ž4253 - Ž4101,4.5,NAB,45.43888,17.65838,ŽC4253,ŽC4101,4.5,Velika
2022,LC,LC42016,42016,3418,Donji Bogićevci,,88.0,98.0,ŽC4155,DC5,Ž4155 - D5,8.8,PAB,,,,,,
2022,LC,LC42036,42036,3528,Jelas Polje,,542.0,572.0,ŽC4206,ŽC4228,Ž4206 - Ž4228,9.8,PAB,,,,,,
2022,LC,LC44055,44055,2524,Petrijevci - jug,jug,1328.0,1394.0,DC34,DC2,D34 - D2,2.0,PAB,,,,,,
2022,LC,LC44083,44083,3726,Silaš,,913.0,918.0,LC44114,ŽC4122,L44114 - Ž4122,2.2,NAB,45.4245,18.77347,LC44114,ŽC4122,2.2,Silaš
2022,LC,LC44086,44086,3734,Marinovci,,485.0,564.0,DC213,LC44115,D213 - L44115,3.3,PAB,,,,,,
2022,LC,LC44093,44093,3632,Ceremošnjak,,338.0,360.0,ŽC4168,LC44095,Ž4168 - L44095,8.8,PAB,,,,,,
2022,LC,LC44099,44099,3633,Ostrošinci,,324.0,360.0,DC515,ŽC4118,D515 - Ž4118,9.3,PAB,,,,,,
2022,LC,LC44110,44110,3733,Antunovac,,1584.0,1590.0,DC518,G.A.P.,D518 - G.A.P.,6.3,PAB,,,,,,
2022,LC,LC46026,46026,3737,Privlaka,,144.0,154.0,ŽC4172,LC46027,Ž4172 - L46027,3.5,PAB,,,,,,
2022,LC,LC46042,46042,3732,Županja - sjever,sjever,3491.0,3551.0,ŽC4170,LC46043,Ž4170 - L46043,0.5,NAB,45.09478,18.702,ŽC4170,LC46043,0.5,Županja - sjever
2022,LC,LC50040,50040,2763,Fiorini,,1176.0,1901.0,DC75,ŽC5070,D75 - Ž5070,4.2,PAB,,,,,,
2022,LC,LC50109,50109,2764,Mandalenčići,,918.0,1093.0,ŽC5079,LC50110,Ž5079 - L50110,2.8,PAB,,,,,,
2022,LC,LC50120,50120,2836,Tupljak,,1272.0,1282.0,LC50086,DC64,L50086 - D64,3.7,NAB,45.19518,14.0926,LC50086,DC64,3.7,Tupljak
2022,LC,LC50158,50158,3914,Marana,,983.0,1328.0,ŽC5115,ŽC5192,Ž5115 - Ž5192,2.1,PAB,,,,,,
2022,LC,LC50185,50185,2841,Štrmac,,5045.0,7560.0,ŽC5081,DC66,Ž5081 - D66,0.8,PAB,,,,,,
2022,LC,LC58115,58115,4005,Nerezine,,897.0,1490.0,DC100,DC100,D100 - D100,3.6,NAB,44.6447,14.39283,DC100,DC100,3.6,Nerezine
2022,LC,LC59001,59001,4111,Senj,,2257.0,2704.0,LC59008,DC8,L59008 - D8,8.8,NAB,44.99435,14.90147,LC59008,DC8,8.8,Senj
2022,LC,LC59019,59019,4224,Kompolje,,403.0,509.0,DC50,ŽC5140,D50 - Ž5140,2.9,NAB,44.89338,15.18327,DC50,ŽC5140,2.9,Kompolje
2022,LC,LC59064,59064,4312,Debelo Brdo,,134.0,208.0,DC1,DC25,D1 - D25,8.6,PAB,,,,,,
2022,LC,LC59077,59077,4109,Caska,,1877.0,5264.0,DC106,Metajna,D106 - Metajna,10.6,NAB,44.55475,14.91132,DC106,Metajna,10.6,Caska
2022,LC,LC63003,63003,4701,Kolan,,969.0,2270.0,LC63002,LC63004,L63002 - L63004,2.6,PAB,,,,,,
2022,LC,LC63013,63013,5008,Kruškovače,,138.0,178.0,ŽC5203,Gr. BiH,Ž5203 - Gr. BiH,9.7,NAB,44.37532,16.1345,ŽC5203,Gr. BiH,9.7,Kruškovače
2022,LC,LC63104,63104,4832,Debeljak,,1191.0,1586.0,ŽC6041,ŽC6040,Ž6041 - Ž6040,2.1,PAB,,,,,,
2022,LC,LC63176,63176,5201,Biograd,,1623.0,3938.0,DC503,ŽC6063,D503 - Ž6063,3.2,NAB,43.93377,15.45393,DC503,ŽC6063,3.2,Biograd
2022,LC,LC65011,65011,5009,Knin,,1635.0,1564.0,ŽC6080,LC65010,Ž6080 - L65010,1.0,NAB,44.05188,16.21325,ŽC6080,LC65010,1.0,Knin
2022,LC,LC65050,65050,5429,Drniš - istok,istok,4922.0,5084.0,LC65051,DC33,L65051 - D33,0.3,NAB,43.8604,16.15888,LC65051,DC33,0.3,Drniš - istok
2022,LC,LC65075,65075,5334,Primošten,,2429.0,4201.0,DC8,LC65076,D8 - L65076,2.4,NAB,43.58697,15.9356,DC8,LC65076,2.4,Primošten
2022,LC,LC65076,65076,5331,Draga,,648.0,806.0,ŽC6127,LC65075,Ž6127 - L65075,4.2,NAB,43.6003,15.9704,ŽC6127,LC65075,4.2,Draga
2022,LC,LC67020,67020,5434,Trolokve,,143.0,145.0,LC67051,ŽC6129,L67051 - Ž6129,5.7,NAB,43.63518,16.25042,ŽC6112,LC67056,5.8,Trolokve
2022,LC,LC67029,67029,5530,Zelovo,,445.0,435.0,LC67014,LC67010,L67014 - L67010,3.0,NAB,43.76092,16.59753,LC67010,DC1,6.6,Zelovo
2022,LC,LC67040,67040,5531,Sinj - jugoistok,,4626.0,4980.0,DC1,ŽC6289,D1 - Ž6289,8.2,NAB,43.69792,16.66028,DC1,ŽC6289,8.2,Sinj - jugoistok
2022,LC,LC67065,67065,5435,Solin Donja Strana,,7041.0,8147.0,DC8,ŽC6253,D8 - Ž6253,3.4,PAB,,,,,,
2022,LC,LC67075,67075,5533,Klis Kosa,,2008.0,2270.0,ŽC6253,ŽC6253,Ž6253 - Ž6253,7.6,PAB,,,,,,
2022,LC,LC67076,67076,5534,Podi,,2328.0,2768.0,DC56,ŽC6260,D56 - Ž6260,5.9,PAB,,,,,,
2022,LC,LC67194,67194,5924,Pitve,,1410.0,2787.0,LC67190,DC116,L67190 - D116,1.8,NAB,43.15632,16.68077,LC67190,DC116,1.8,Pitve
2022,LC,LC69010,69010,6108,Opuzen,,2073.0,2589.0,DC8,ŽC6219,D8 - Ž6219,2.3,NAB,43.01317,17.54983,DC8,ŽC6219,2.3,Opuzen
2022,LC,LC69012,69012,6109,Krvavac,,2513.0,2455.0,LC69013,ŽC6220,L69013 - Ž6220,1.8,NAB,43.04085,17.6342,LC69013,ŽC6220,1.8,Krvavac
2022,LC,LCner.,ner.,2014,Velika Mlaka,,25709.0,22885.0,V. Mlaka,V. Gorica,V. Mlaka - V. Gorica,2.0,NAB,,,V. Mlaka,V. Gorica,2.0,Velika Mlaka
2023,DC,DC1,1,1101,Macelj,,2497.0,2836.0,ŽC2258,LC22001,Ž2258 - L22001,3.0,NAB,46.259363,15.860228,ŽC2258,LC22001,3.0,Macelj
2023,DC,DC1,1,1104,Đurmanec,,5522.0,5758.0,DC207,DC206,D207 - D206,4.7,NAB,46.193698,15.843882,DC207,DC206,4.7,Đurmanec
2023,DC,DC1,1,1122,Čveki,,3640.0,3633.0,DC35,ŽC2159,D35 - Ž2159,2.5,NAB,46.082966,15.91693,DC35,ŽC2159,2.5,Čveki
2023,DC,DC1,1,1146,Sveti Križ Začretje,,6579.0,6250.0,ŽC2158,ŽC2195,Ž2158 - Ž2195,6.0,NAB,46.07782,15.91342,ŽC2158,ŽC2195,6.0,Sveti Križ Začretje
2023,DC,DC1,1,1128,Zabok,,13551.0,13256.0,ŽC2264,DC205,Ž2264 - D205,3.5,PAB,,,,,,
2023,DC,DC1,1,1927,Veliko Trgovišće,,11789.0,11713.0,DC307,ŽC2217,D307 - Ž2217,4.5,NAB,45.99009,15.851,DC307,ŽC2217,4.5,Veliko Trgovišće
2023,DC,DC1,1,1937,Pojatno,,18939.0,17941.0,ŽC3036,ŽC2262,Ž3036 - Ž2262,4.0,NAB,45.90432,15.81248,ŽC3036,ŽC2262,4.0,Pojatno
2023,DC,DC1,1,1935,Gornji Stupnik,,8380.0,10017.0,LC31102,ŽC3061,L31102 - Ž3061,1.9,NAB,45.754815,15.822892,LC31102,ŽC3061,1.9,Gornji Stupnik
2023,DC,DC1,1,1929,Klinča Sela,,11611.0,14108.0,DC543,LC31143,D543 - L31143,1.7,NAB,45.690829,15.733237,DC543,LC31143,1.7,Klinča Sela
2023,DC,DC1,1,1928,Izimje,,7427.0,9802.0,ŽC3102,LC31136,Ž3102 - L31136,2.5,NAB,45.63189,15.608176,ŽC3102,LC31136,2.5,Izimje
2023,DC,DC1,1,1954,Lug - jug,jug,6328.0,8762.0,ŽC3146,DC228,Ž3146 - D228,5.7,NAB,45.54327,15.56995,ŽC3146,DC228,5.7,Lug - jug
2023,DC,DC1,1,3114,Karlovac,,27351.0,29235.0,DC228,DC3,D228 - D3,3.9,NAB,,,DC228,DC3,3.9,Karlovac
2023,DC,DC1,1,3101,Tušilović,,9523.0,13643.0,DC3,DC6,D3 - D6,14.5,NAB,45.40067,15.613074,DC3,DC6,14.5,Tušilović
2023,DC,DC1,1,3105,Blagaj,,5571.0,9241.0,LC34120,LC34140,L34120 - L34140,11.4,NAB,45.222804,15.55605,LC34120,LC34140,11.4,Blagaj
2023,DC,DC1,1,3106,Slunj,,6486.0,10315.0,LC34140,ŽC3258,L34140 - Ž3258,4.7,NAB,45.125623,15.574179,LC34140,ŽC3258,4.7,Slunj
